tile_name,tile_path,paved_plaza_surface_area,paved_plaza_surface_count,paved_plaza_surface_conf,isolated_walkway_area,isolated_walkway_count,isolated_walkway_conf,meandering_sidewalk_area,meandering_sidewalk_count,meandering_sidewalk_conf,fragmented_sidewalk_area,fragmented_sidewalk_count,fragmented_sidewalk_conf,isolated_roadway_area,isolated_roadway_count,isolated_roadway_conf,vegetated_ground_surface_area,vegetated_ground_surface_count,vegetated_ground_surface_conf,road_marking_surface_area,road_marking_surface_count,road_marking_surface_conf,paved_plaza_surface_area_px,isolated_walkway_area_px,meandering_sidewalk_area_px,fragmented_sidewalk_area_px,isolated_roadway_area_px,vegetated_ground_surface_area_px,road_marking_surface_area_px
158686_194052,tiles/158686_194052.jpg,0.1251,1,0.5152,0.0,0,0.0,0.0,0,0.0,0.122,1,0.5993,0.0797,1,0.5543,0.0,0,0.0,0.0,0,0.0,8198,0,0,7995,5223,0,0
158686_194053,tiles/158686_194053.jpg,0.1571,1,0.514,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1534,2,0.6174,0.1347,4,0.6369,0.0,0,0.0,10295,0,0,0,10053,8827,0
158686_194054,tiles/158686_194054.jpg,0.0,0,0.0,0.0,0,0.0,0.0941,1,0.5644,0.094,1,0.8059,0.1015,2,0.5596,0.4287,2,0.6553,0.0,0,0.0,0,0,6166,6160,6651,28095,0
158686_194055,tiles/158686_194055.jpg,0.0,0,0.0,0.0978,1,0.9204,0.0995,1,0.8512,0.0956,1,0.534,0.1002,1,0.9695,0.833,3,0.9244,0.0,0,0.0,0,6409,6520,6265,6566,54591,0
158686_194056,tiles/158686_194056.jpg,0.0,0,0.0,0.0799,2,0.8891,0.0809,2,0.6218,0.0,0,0.0,0.0806,3,0.7879,0.8716,3,0.9232,0.0,0,0.0,0,5236,5301,0,5282,57121,0
158686_194057,tiles/158686_194057.jpg,0.3094,3,0.5759,0.1,3,0.6116,0.0,0,0.0,0.3028,3,0.5739,0.1087,3,0.5957,0.467,5,0.8594,0.0,0,0.0,20276,6553,0,19844,7123,30605,0
158686_194058,tiles/158686_194058.jpg,0.0,0,0.0,0.0607,1,0.7001,0.0613,1,0.5143,0.1002,1,0.5029,0.155,3,0.6646,0.7823,3,0.929,0.0069,1,0.7711,0,3978,4017,6566,10158,51268,452
158686_194059,tiles/158686_194059.jpg,0.0,0,0.0,0.0258,1,0.9045,0.026,1,0.6083,0.0,0,0.0,0.0259,1,0.9578,0.9596,2,0.923,0.0,0,0.0,0,1690,1703,0,1697,62888,0
158686_194060,tiles/158686_194060.jpg,0.0,0,0.0,0.0623,1,0.9259,0.0635,1,0.7337,0.0,0,0.0,0.0632,1,0.95,0.8995,4,0.6404,0.0,0,0.0,0,4082,4161,0,4141,58949,0
158686_194061,tiles/158686_194061.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8036,1,0.6001,0.0,0,0.0,0.944,3,0.7018,0.0,0,0.0,0,0,0,52664,0,61865,0
158686_194062,tiles/158686_194062.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1755,2,0.5896,0.0683,1,0.9048,0.6169,2,0.8973,0.0,0,0.0,0,0,0,11501,4476,40429,0
158686_194063,tiles/158686_194063.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0152,1,0.5706,0.3531,2,0.8149,0.0,0,0.0,0.0,0,0.0,0,0,0,996,23140,0,0
158686_194064,tiles/158686_194064.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0544,1,0.866,0.0,0,0.0,0.0,0,0.0,0,0,0,0,3565,0,0
158686_194065,tiles/158686_194065.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158686_194066,tiles/158686_194066.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1132,2,0.6054,0.1104,2,0.7404,0.7747,1,0.9059,0.0144,7,0.7757,0,0,0,7418,7235,50770,943
158686_194067,tiles/158686_194067.jpg,0.3382,1,0.5447,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2968,1,0.8617,0.3963,2,0.874,0.0412,21,0.7509,22164,0,0,0,19451,25971,2700
158686_194068,tiles/158686_194068.jpg,0.0496,1,0.6104,0.0392,2,0.5348,0.0166,1,0.5489,0.1001,2,1.6012,0.0393,2,0.658,0.7218,3,0.6897,0.0,0,0.0,3250,2569,1087,6560,2575,47303,0
158686_194069,tiles/158686_194069.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.14700000000000002,2,1.5968,0.0,0,0.0,0.3749,2,0.7454,0.0128,5,0.5623,0,0,0,9633,0,24569,838
158686_194070,tiles/158686_194070.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6733,2,1.6625999999999999,0.0589,1,0.818,0.3214,1,0.6295,0.0,0,0.0,0,0,0,44125,3860,21063,0
158686_194071,tiles/158686_194071.jpg,0.5446,1,0.7057,0.0,0,0.0,0.0,0,0.0,1.0924,2,1.508,0.0,0,0.0,0.6998,2,0.7355,0.0,0,0.0,35690,0,0,71591,0,45862,0
158686_194072,tiles/158686_194072.jpg,0.0,0,0.0,0.0813,1,0.5894,0.0,0,0.0,0.0962,1,0.5161,0.0849,1,0.8582,0.6629,1,0.9394,0.0,0,0.0,0,5328,0,6304,5564,43443,0
158687_193981,tiles/158687_193981.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193982,tiles/158687_193982.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193983,tiles/158687_193983.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193984,tiles/158687_193984.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193985,tiles/158687_193985.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193986,tiles/158687_193986.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193987,tiles/158687_193987.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193988,tiles/158687_193988.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193989,tiles/158687_193989.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193990,tiles/158687_193990.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193991,tiles/158687_193991.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193992,tiles/158687_193992.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193993,tiles/158687_193993.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193994,tiles/158687_193994.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193995,tiles/158687_193995.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193996,tiles/158687_193996.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_193997,tiles/158687_193997.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.676,3,0.707,0.0,0,0.0,0,0,0,0,0,44302,0
158687_193998,tiles/158687_193998.jpg,0.0,0,0.0,0.044,3,0.5214,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2383,2,0.8531,0.0,0,0.0,0,2883,0,0,0,15617,0
158687_193999,tiles/158687_193999.jpg,0.0,0,0.0,0.0805,3,0.597,0.0544,1,0.5849,0.479,2,1.5655000000000001,0.0,0,0.0,0.2975,4,0.7827,0.0,0,0.0,0,5275,3565,31391,0,19496,0
158687_194000,tiles/158687_194000.jpg,0.2383,3,0.6336,0.0828,1,0.7024,0.0849,1,0.6703,0.306,4,1.2125,0.0863,2,0.624,0.5001,5,0.8449,0.0,0,0.0,15617,5426,5564,20054,5655,32774,0
158687_194001,tiles/158687_194001.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.83,1,0.662,0.0,0,0.0,0,0,0,0,0,54394,0
158687_194002,tiles/158687_194002.jpg,0.0,0,0.0,0.0609,2,0.8618,0.0618,2,0.7766,0.2512,2,1.2334,0.0783,2,0.5407,0.2561,3,0.8099,0.1331,6,0.5914,0,3991,4050,16462,5131,16783,8722
158687_194003,tiles/158687_194003.jpg,0.1637,1,0.5115,0.0633,3,0.8453,0.064,3,0.7422,0.2247,3,0.5774,0.166,2,0.7164,0.1696,5,0.5886,0.0,0,0.0,10728,4148,4194,14725,10878,11114,0
158687_194004,tiles/158687_194004.jpg,0.2925,1,0.6071,0.0682,2,0.657,0.0239,1,0.5913,0.6908000000000001,5,1.7115999999999998,0.0367,1,0.859,0.3941,3,0.752,0.0,0,0.0,19169,4469,1566,45272,2405,25827,0
158687_194005,tiles/158687_194005.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6242,1,0.7141,0.0758,1,0.8391,0.676,2,0.8936,0.0,0,0.0,0,0,0,40907,4967,44302,0
158687_194006,tiles/158687_194006.jpg,0.5959,1,0.6974,0.0,0,0.0,0.0,0,0.0,0.775,5,1.2362000000000002,0.1767,1,0.7683,0.7192,4,0.8085,0.0,0,0.0,39052,0,0,50790,11580,47133,0
158687_194007,tiles/158687_194007.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0318,1,0.6144,0.2075,2,0.5641,0.792,3,0.7423,0.0,0,0.0,0,0,0,2084,13598,51904,0
158687_194008,tiles/158687_194008.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1039,1,0.7446,0.8181,3,0.8072,0.0,0,0.0,0,0,0,0,6809,53615,0
158687_194009,tiles/158687_194009.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7713,1,0.916,0.0,0,0.0,0,0,0,0,0,50547,0
158687_194010,tiles/158687_194010.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2489,3,0.6212,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,16311,0,0,0
158687_194011,tiles/158687_194011.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0286,1,0.5974,0.0289,1,0.6978,0.0288,1,0.7634,0.0,0,0.0,0,0,0,1874,1893,1887,0
158687_194012,tiles/158687_194012.jpg,0.6324,1,0.666,0.0,0,0.0,0.0,0,0.0,0.6313,1,0.8817,0.1316,1,0.901,0.6283,1,0.9687,0.0,0,0.0,41444,0,0,41372,8624,41176,0
158687_194013,tiles/158687_194013.jpg,0.5946,1,0.5848,0.0537,1,0.5902,0.0546,1,0.7787,0.5934,1,0.8611,0.1477,1,0.9274,0.7029,2,0.9125,0.0138,1,0.5096,38967,3519,3578,38889,9679,46065,904
158687_194014,tiles/158687_194014.jpg,0.0,0,0.0,0.0694,1,0.6135,0.0,0,0.0,0.0694,1,0.5679,0.103,2,0.8487,0.4228,1,0.9601,0.0,0,0.0,0,4548,0,4548,6750,27708,0
158687_194015,tiles/158687_194015.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2467,1,0.7022,0.0,0,0.0,0,0,0,0,0,16167,0
158687_194016,tiles/158687_194016.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9141,1,0.621,0.0,0,0.0,0.0,0,0.0,0,0,0,0,59906,0,0
158687_194017,tiles/158687_194017.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194018,tiles/158687_194018.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194019,tiles/158687_194019.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194020,tiles/158687_194020.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194021,tiles/158687_194021.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194022,tiles/158687_194022.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194023,tiles/158687_194023.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194024,tiles/158687_194024.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194025,tiles/158687_194025.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194026,tiles/158687_194026.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194027,tiles/158687_194027.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194028,tiles/158687_194028.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194029,tiles/158687_194029.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194030,tiles/158687_194030.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194031,tiles/158687_194031.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9992,1,0.5106,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,65483,0,0,0
158687_194032,tiles/158687_194032.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194033,tiles/158687_194033.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0811,1,0.5232,0.0418,1,0.6084,0.7819,2,0.87,0.0,0,0.0,0,0,0,5314,2739,51242,0
158687_194034,tiles/158687_194034.jpg,0.0,0,0.0,0.0764,1,0.8756,0.0781,1,0.7448,0.0777,1,0.6095,0.0784,1,0.9499,0.8515,6,0.7681,0.0,0,0.0,0,5006,5118,5092,5138,55803,0
158687_194035,tiles/158687_194035.jpg,0.0,0,0.0,0.1007,3,0.5911,0.101,1,0.5834,0.6065,3,0.5289,0.1012,2,0.6286,0.7633,6,0.879,0.0,0,0.0,0,6599,6619,39747,6632,50023,0
158687_194036,tiles/158687_194036.jpg,0.0,0,0.0,0.0632,2,0.7392,0.0644,2,0.677,0.0,0,0.0,0.0647,2,0.777,0.8598,2,0.9573,0.0,0,0.0,0,4141,4220,0,4240,56347,0
158687_194037,tiles/158687_194037.jpg,0.0,0,0.0,0.0579,1,0.8188,0.0595,1,0.5569,0.0,0,0.0,0.2436,2,0.7028,0.6752,3,0.8246,0.0,0,0.0,0,3794,3899,0,15964,44249,0
158687_194038,tiles/158687_194038.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1877,1,0.9361,0.0,0,0.0,0,0,0,0,0,12301,0
158687_194039,tiles/158687_194039.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9842,1,0.635,0.0,0,0.0,0,0,0,0,0,64500,0
158687_194040,tiles/158687_194040.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194041,tiles/158687_194041.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194042,tiles/158687_194042.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194043,tiles/158687_194043.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8533,1,0.9001,0.0,0,0.0,0,0,0,0,0,55921,0
158687_194044,tiles/158687_194044.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9977,1,0.7006,0.0,0,0.0,0,0,0,0,0,65385,0
158687_194045,tiles/158687_194045.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9833,1,0.8119,0.0,0,0.0,0,0,0,0,0,64441,0
158687_194046,tiles/158687_194046.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9948,1,0.7405,0.0,0,0.0,0,0,0,0,0,65195,0
158687_194047,tiles/158687_194047.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194048,tiles/158687_194048.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194049,tiles/158687_194049.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194050,tiles/158687_194050.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194051,tiles/158687_194051.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194052,tiles/158687_194052.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194053,tiles/158687_194053.jpg,0.0609,1,0.6225,0.0195,1,0.5825,0.0,0,0.0,0.0608,1,0.7623,0.0594,1,0.6927,0.5124,3,0.6594,0.0,0,0.0,3991,1277,0,3984,3892,33580,0
158687_194054,tiles/158687_194054.jpg,0.0142,1,0.6166,0.0364,2,0.7344,0.0597,2,0.5478,0.028700000000000003,2,1.3506999999999998,0.032,2,0.6391,0.6766,3,0.7643,0.0,0,0.0,930,2385,3912,1880,2097,44341,0
158687_194055,tiles/158687_194055.jpg,0.0,0,0.0,0.4331,2,0.6767,0.0142,1,0.5295,0.0,0,0.0,0.0143,1,0.7817,0.5343,2,0.7604,0.0,0,0.0,0,28383,930,0,937,35015,0
158687_194056,tiles/158687_194056.jpg,0.0,0,0.0,0.0147,1,0.758,0.0,0,0.0,0.0,0,0.0,0.0147,1,0.733,0.9613,2,0.7654,0.0,0,0.0,0,963,0,0,963,62999,0
158687_194057,tiles/158687_194057.jpg,0.0,0,0.0,0.121,3,0.6243,0.1119,1,0.6212,0.3748,2,0.5289,0.091,1,0.8646,0.6361,7,0.7655,0.0,0,0.0,0,7929,7333,24562,5963,41687,0
158687_194058,tiles/158687_194058.jpg,0.0,0,0.0,0.0945,1,0.7653,0.0,0,0.0,0.0,0,0.0,0.0966,1,0.9332,0.8704,6,0.6475,0.0,0,0.0,0,6193,0,0,6330,57042,0
158687_194059,tiles/158687_194059.jpg,0.0,0,0.0,0.0655,1,0.9358,0.0664,1,0.6815,0.0,0,0.0,0.0664,1,0.9579,0.8352,3,0.9063,0.0,0,0.0,0,4292,4351,0,4351,54735,0
158687_194060,tiles/158687_194060.jpg,0.0,0,0.0,0.0283,1,0.8175,0.0287,1,0.6165,0.0,0,0.0,0.0287,1,0.9316,0.629,3,0.8871,0.0,0,0.0,0,1854,1880,0,1880,41222,0
158687_194061,tiles/158687_194061.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.847,1,0.5698,0.0,0,0.0,0.8431,1,0.6228,0.0,0,0.0,0,0,0,55508,0,55253,0
158687_194062,tiles/158687_194062.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7937,1,0.5067,0.0,0,0.0,0.0,0,0.0,0,0,0,0,52015,0,0
158687_194063,tiles/158687_194063.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158687_194064,tiles/158687_194064.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3257,2,0.8302,0.0,0,0.0,0.0,0,0.0,0,0,0,0,21345,0,0
158687_194065,tiles/158687_194065.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1218,2,0.8615,0.7346,1,0.8658,0.0,0,0.0,0,0,0,0,7982,48142,0
158687_194066,tiles/158687_194066.jpg,0.6314,1,0.7251,0.0668,1,0.6275,0.0,0,0.0,0.7608,3,0.6674,0.6184,1,0.8468,0.753,3,0.8539,0.0,0,0.0,41379,4377,0,49859,40527,49348,0
158687_194067,tiles/158687_194067.jpg,0.2202,2,0.6853,0.0,0,0.0,0.0,0,0.0,0.314,4,1.3492,0.1446,2,0.7673,0.363,4,0.8006,0.0049,5,0.7298,14431,0,0,20578,9476,23789,321
158687_194068,tiles/158687_194068.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.082,1,0.5996,0.1792,1,0.8093,0.0824,2,0.829,0.0156,14,0.7214,0,0,0,5373,11744,5400,1022
158687_194069,tiles/158687_194069.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0027,2,1.5403,0.323,2,0.6844,0.0,0,0.0,0.0,0,0.0,0,0,0,65712,21168,0,0
158687_194070,tiles/158687_194070.jpg,0.0,0,0.0,0.0168,1,0.7558,0.0172,1,0.6553,1.032,5,1.3533,0.0,0,0.0,0.0936,3,0.6744,0.0212,15,0.5249,0,1101,1127,67633,0,6134,1389
158687_194071,tiles/158687_194071.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7774000000000001,10,1.2811,0.1708,2,0.6661,0.0607,2,0.6469,0.0,0,0.0,0,0,0,50947,11193,3978,0
158687_194072,tiles/158687_194072.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5977,4,0.6774,0.1394,2,0.5405,0.3725,2,0.7107,0.0,0,0.0,0,0,0,39170,9135,24412,0
158688_193981,tiles/158688_193981.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193982,tiles/158688_193982.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193983,tiles/158688_193983.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193984,tiles/158688_193984.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193985,tiles/158688_193985.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193986,tiles/158688_193986.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193987,tiles/158688_193987.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193988,tiles/158688_193988.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193989,tiles/158688_193989.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193990,tiles/158688_193990.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
158688_193991,tiles/158688_193991.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
